Sentence,Readability,source,type,readability_confidence,aldi_score,aldi_label,ags_score,ags_label
ولاترحم ولاتشفي عذابي كله ما همك,14,tarab,song,0.473723,0.446373,mid,0.429281,mid
في القرب توحيد الوجود,14,tarab,poem,0.459058,0.0,low,0.523864,mid
والذي ارسل الرياح .. مبدء الانفس المعيد,14,tarab,song,0.452717,0.0,low,0.386109,mid
أو كنا قنعنا بالخسارة كلها ،,14,tarab,poem,0.455483,0.289859,low,0.379982,mid
ضرب من البهتان والهذيان,14,tarab,poem,0.475879,0.077771,low,0.610367,mid
يروض مريديه على الفقه في الشر,14,tarab,poem,0.450905,0.00048,low,0.191646,low
سبى ليل فرقان المجادلة النصر,14,tarab,poem,0.487524,0.342075,mid,0.379961,mid
أوصف له غرامي دا كله وفي أول مقابلة ح اقوله,14,tarab,song,0.459498,0.558183,mid,0.450435,mid
وباقي الناس كلهم يسارا,14,tarab,poem,0.493733,0.253106,low,0.557859,mid
شو الهوية إذا من احتلال للآخر؟,14,tarab,song,0.458754,0.45477,mid,0.627363,mid
ما لي ودار كلها محض أذى,14,tarab,poem,0.454917,0.226542,low,0.202508,low
لم يبق في قوس السيادة منزع,14,tarab,poem,0.45286,0.0,low,0.194051,low
به الروح والريحان والنور عاكف,14,tarab,poem,0.456653,0.031089,low,0.435489,mid
بعقد الحلف أو سبب الجوار,14,tarab,poem,0.479032,0.0,low,0.337643,mid
مذهب الواغلين في كل عرض,14,tarab,poem,0.451201,0.009262,low,0.337724,mid
رب القريض وأنت رب النائل,14,tarab,poem,0.463217,0.306337,low,0.438594,mid
إن العوام كلها موجودة,14,tarab,poem,0.452581,0.030686,low,0.354287,mid
وأوصافها عن رؤية الحدثية,14,tarab,poem,0.469765,0.0,low,0.508926,mid
كلها منه عنه في كل حال,14,tarab,poem,0.470707,0.340702,mid,0.861157,high
ولم تزل في اجتياح الإفك منصلتا,14,tarab,poem,0.469643,0.0,low,0.243763,low
وجن وإنس والجمادات كلها,14,tarab,poem,0.483107,0.269279,low,0.418987,mid
هذا التثني ثنى كل القلوب إلى,14,tarab,poem,0.485458,0.257657,low,0.556403,mid
فقاطنها طهر ومالكها ولى,14,tarab,poem,0.484259,0.431631,mid,0.259722,low
على زناة الفكر,14,tarab,poem,0.452625,0.000805,low,0.382373,mid
وفي العين لاهوتية جوهرية,14,tarab,poem,0.465816,0.012161,low,0.311832,low
شوق الدنيا كله مش كتير عليك,14,tarab,song,0.485555,0.772821,high,0.680025,high
م العالم كلها شرايية بس مش كلها بياعين,14,tarab,song,0.499994,0.965709,high,0.63158,mid
أبدا غليك خلقك كلهم,14,tarab,poem,0.466532,0.314519,low,0.253657,low
ما القرب وما أهل المقام الأسنى,14,tarab,poem,0.469051,0.003796,low,0.407459,mid
له بالجور في الشرع احتكام,14,tarab,poem,0.498824,0.137871,low,0.34937,mid
و الحلم ما تقدر تفسره كله,14,tarab,song,0.48801,0.715962,high,0.530881,mid
على النسب المرفوع والحسب المعدي,14,tarab,poem,0.455173,0.0,low,0.364759,mid
تأويل هذا الاقتصاص بأنه,14,tarab,poem,0.496602,0.0,low,0.392977,mid
أحييتم سنة دان المجوس بها,14,tarab,poem,0.493969,0.067225,low,0.317307,low
وأشراط القيامة قد توافت,14,tarab,poem,0.456302,0.000407,low,0.212011,low
دوانق الثغور والفواتق,14,tarab,poem,0.464169,0.015146,low,0.25016,low
كله مل مني,14,tarab,song,0.454852,0.571926,mid,0.415206,mid
الند يطلبه الخلائق في الربى,14,tarab,poem,0.496546,0.186351,low,0.302652,low
مناقب تزهو بالمكارم كلها,14,tarab,poem,0.476237,0.007165,low,0.320032,low
من كل منتهك المحارم بارز,14,tarab,poem,0.49916,0.033026,low,0.499545,mid
ومن الحوض في القيامة ابغي,14,tarab,poem,0.496496,0.033275,low,0.464573,mid
محط المنى للمسلمين جميعهم,14,tarab,poem,0.420951,0.0,low,0.254784,low
وحيد ابقى بعمري كله,14,tarab,song,0.410788,0.243119,low,0.396318,mid
أنت غرامي كله و شمس عمري و ظله,14,tarab,song,0.422311,0.213317,low,0.42567,mid
صنعة الإنسكاب والإنسباك,14,tarab,poem,0.444457,0.008018,low,0.328208,low
على شكله ماذا تقول النسطوريه,14,tarab,poem,0.419334,0.096584,low,0.369865,mid
فاشهد ضياء وحدة الوجود في كل جيل,14,tarab,poem,0.412788,0.022845,low,0.365397,mid
مجالس الغير حازها الدرك,14,tarab,poem,0.433213,0.0,low,0.172248,low
ويمنحه الزبانية التحوت,14,tarab,poem,0.414626,0.346783,mid,0.339556,mid
فشارك الشرك فيه ملة الحنفا,14,tarab,poem,0.421948,0.017953,low,0.554244,mid
انا ايه عملته في دنيتي علشان ده كله,14,tarab,song,0.41567,0.962814,high,0.656057,mid
داء عقام واوجاع مبرحة,14,tarab,poem,0.410883,0.009031,low,0.307556,low
والمحاسن كلها,14,tarab,poem,0.427682,0.112336,low,0.761613,high
متحاوطين بسور كلهم أشرار,14,tarab,song,0.421562,0.618219,mid,0.278444,low
ولقد ذممت الناس قبلك كلهم,14,tarab,poem,0.404934,0.089027,low,0.282257,low
فتنة الانظااار,14,tarab,song,0.425844,0.010745,low,0.155659,low
والمقتني عز الزمان بأسره,14,tarab,poem,0.409611,0.315327,low,0.315422,low
من كل منفتق الكلى متخرق,14,tarab,poem,0.40032,0.307703,low,0.315702,low
عين الهدى وله الخلافة محجر,14,tarab,poem,0.408668,0.03879,low,0.367763,mid
يوم القيامة أدنى منه للفكر,14,tarab,poem,0.402794,0.00274,low,0.52702,mid
من فاتحتي عن كل فسق,14,tarab,poem,0.41503,0.149645,low,0.419764,mid
وسمت بأركان الخلافة أنفس,14,tarab,poem,0.407979,0.0,low,0.18998,low
ئرة التوحيد إلى الطرف,14,tarab,poem,0.43821,0.002382,low,0.318013,low
وإقرار حربي على غير نفسه,14,tarab,poem,0.406389,0.002185,low,0.487996,mid
وتفيي بيارقهن عالجبل كله,14,tarab,song,0.423505,0.571989,mid,0.30351,low
لو طول عمري كله بستناها,14,tarab,song,0.440638,0.904562,high,0.561027,mid
البس هاي كول للرقبة تطير كلها نفسها تجاملني,14,tarab,song,0.43405,0.918883,high,0.447972,mid
والحس مصدره من العصب,14,tarab,poem,0.427017,0.000477,low,0.357095,mid
كله إتعرف,14,tarab,song,0.428558,0.515447,mid,0.746959,high
كله انطوى والا نسيته والا دا ذنبي,14,tarab,song,0.423588,0.625547,mid,0.381423,mid
في البعث للناس من نداه انبعاث,14,tarab,poem,0.424101,0.040932,low,0.347948,mid
مو كلها تجي الوادم تعبره,14,tarab,song,0.430212,0.992628,high,0.474465,mid
على المجوسي أيضا فيه تكحيل,14,tarab,poem,0.404082,0.178069,low,0.370473,mid
من العصر المسماري,14,tarab,poem,0.423556,0.568334,mid,0.579316,mid
لها في الفصوص المحكمات الكتابيه,14,tarab,poem,0.401301,0.0,low,0.388801,mid
وهي وقود النار يوم المحشر,14,tarab,poem,0.435234,0.0,low,0.327984,low
اللعب و الفن كله النصر دايم محله يا شمس يا شمس النصر لا تغيبي,14,tarab,song,0.448664,0.38307,mid,0.607195,mid
لفظ لو اجتمع الخليقة كلها,14,tarab,poem,0.408297,0.0,low,0.371615,mid
داؤه استعصى وأضناه الجوى,14,tarab,poem,0.445976,0.124101,low,0.251514,low
والشوق دا كله قوللي مين يتحمله,14,tarab,song,0.425589,0.881554,high,0.33521,mid
لتمزج فيه سورة البأس بالندى,14,tarab,poem,0.405984,0.0,low,0.277914,low
ومن جرثومة الحسب القديم,14,tarab,poem,0.422273,0.009245,low,0.349165,mid
محكان شر فحول الناس كلهم,14,tarab,poem,0.444134,0.304769,low,0.360112,mid
تركت ذماء الشرك رهن ذهاب,14,tarab,poem,0.426395,0.0,low,0.322124,low
ردوا المظالم عن محارم أمة,14,tarab,poem,0.448594,0.023152,low,0.267376,low
نقض جروحي وجدد بي طعون,14,tarab,song,0.436032,0.303489,low,0.260208,low
لا يبحن الشيوخ عقد نكاح,14,tarab,poem,0.426772,0.307144,low,0.299184,low
حكم حار لها أهل النهى,14,tarab,poem,0.444501,0.115844,low,0.550495,mid
عن أرض مكة معلن الإحرام,14,tarab,poem,0.445898,0.011903,low,0.467584,mid
كما تابع الطعن الكمي المخالس,14,tarab,poem,0.401541,0.006996,low,0.263211,low
يجرى تزمجر فيه انواء النوى,14,tarab,poem,0.402251,0.060189,low,0.29185,low
وهاشما كلها أوصي بنصرته,14,tarab,poem,0.444243,0.170584,low,0.314643,low
خلوا ماضينا الجميل .. كله في قال وقيل,14,tarab,song,0.43833,0.394356,mid,0.464397,mid
شرعوا السحت ودانوا بالربا,14,tarab,poem,0.448146,0.329252,low,0.401679,mid
وأحسد زوار الأوانس كلهم,14,tarab,poem,0.409205,0.116569,low,0.401993,mid
ياريت وفرت عمرى وعشته كله معااااك,14,tarab,song,0.419151,0.911086,high,0.42957,mid
وما تبقى كله رسمي ..,14,tarab,poem,0.437002,0.244782,low,0.460504,mid
إلى وزير به تمحى الشكايات,14,tarab,poem,0.449675,0.046205,low,0.315107,low
وأجمعوا البين بالرهن الذي علقوا,14,tarab,poem,0.424921,0.30321,low,0.256096,low
جميعها والليالي كلها أصل,14,tarab,poem,0.446912,0.139818,low,0.565869,mid
في الكافرين وفي الباغين تأويل,14,tarab,poem,0.405008,0.0,low,0.492352,mid
نقض حق الزياد فى محرابك,14,tarab,song,0.421531,0.00176,low,0.267764,low
كلهم في أسر عقل ربطوا,14,tarab,poem,0.440248,0.021545,low,0.31336,low
أصفيائي عدمتهم أصفياء,14,tarab,poem,0.44271,0.166814,low,0.257675,low
وترى سيادتها بسؤدده سدى,14,tarab,poem,0.421041,0.577967,mid,0.280158,low
جماله أوقع النساك في الفتن,14,tarab,poem,0.434273,0.064001,low,0.269939,low
لوح الوجود المسمى روح نفخته,14,tarab,poem,0.429032,0.269554,low,0.385786,mid
وعلم قدك البان التثني,14,tarab,poem,0.445133,0.130715,low,0.341378,mid
عبدتها المجوس في الدن نارا,14,tarab,poem,0.427996,0.0,low,0.420279,mid
عمري كله ليك,14,tarab,song,0.416628,0.843311,high,0.749412,high
وبكل الأبدال أعيان أهل ال,14,tarab,poem,0.414923,0.14614,low,0.288185,low
ولا زلت منزوعا من الخير كله,14,tarab,poem,0.418798,0.003305,low,0.235578,low
عرى الأرحام ليس لها انفصام,14,tarab,poem,0.401722,0.044834,low,0.200433,low
و بيوت كلها سكوت ..,14,tarab,song,0.419356,0.31558,low,0.37624,mid
حتى ترى نزع الربى من نوره,14,tarab,poem,0.406413,0.01345,low,0.186547,low
غدا مشبها في إثمه آكل السحت,14,tarab,poem,0.448386,0.075693,low,0.237487,low
خزاعية الأطراف طائية الفم,14,tarab,poem,0.416975,0.29601,low,0.182289,low
تمثل يوم الحشر فيه ونوره,14,tarab,poem,0.442967,0.006226,low,0.466584,mid
من الهيكل الأسمى على عالم النسل,14,tarab,poem,0.430352,0.0,low,0.508718,mid
فتاوى الورى مفتونة بفتونها,14,tarab,poem,0.437316,0.416953,mid,0.2816,low
حيا بوجه كله أعين,14,tarab,poem,0.405146,0.206892,low,0.319586,low
خطية الروح بس تريد ملكاك,14,tarab,song,0.410117,0.547084,mid,0.240596,low
سبل القريض وصاغ القول ماهره,14,tarab,poem,0.418453,0.165519,low,0.332512,mid
عقيدتنا قد أحكمت بولاية,14,tarab,poem,0.420541,0.001722,low,0.266826,low
فضنوا على الملوك بالإذن كلهم,14,tarab,poem,0.411209,0.193311,low,0.347388,mid
غدقا وحيى الله رأس الترمت,14,tarab,poem,0.429068,0.270078,low,0.222311,low
يا صاح خاتمه الأفاضل كلهم,14,tarab,poem,0.402003,0.231456,low,0.31344,low
وبأي خسف عوقب القوم الأولى,14,tarab,poem,0.420423,0.104903,low,0.215515,low
أصيح : أهلي...وأهلي كلهم جثث,14,tarab,poem,0.422859,0.206735,low,0.43693,mid
ولست بأهل المحصنات الكرائم,14,tarab,poem,0.432847,0.0,low,0.301605,low
إنت الخطاك أصول يعلم الديان,14,tarab,song,0.437053,0.12572,low,0.32662,low
طلعلي م الطاقه ملعبط .. وجهك كمان كله مشعوط,14,tarab,song,0.410839,0.958272,high,0.335282,mid
مرت علي هاي السنة كلها هموم,14,tarab,song,0.418743,0.908146,high,0.445684,mid
فاق نظم البديع والبحتري,14,tarab,poem,0.407269,0.262094,low,0.242246,low
يميز مكفأه عنه ويعزله,14,tarab,poem,0.404129,0.258968,low,0.165861,low
لا قضاء بدائه المعدي,14,tarab,poem,0.429784,0.166596,low,0.307045,low
عمري كله بين اديك فدوه لعيونك,14,tarab,song,0.402195,0.77338,high,0.465699,mid
أولئك إذ قالوا الوجود بأسره,14,tarab,poem,0.431535,0.0,low,0.31478,low
وكتبهم في سوى معنى عقائدهم,14,tarab,poem,0.409476,0.0,low,0.314354,low
من يحكم الإفناء بعد سليمه,14,tarab,poem,0.4468,0.123839,low,0.493114,mid
عمري راح علي خلق فالصوا كلهم عاملين حبايب,14,tarab,song,0.44389,0.974464,high,0.303611,low
برعاية الإجلال والإعظام,14,tarab,poem,0.425036,0.0,low,0.254616,low
وبذاك تقضي سورة الأنفال,14,tarab,poem,0.402115,0.045249,low,0.256512,low
ري الريح للشرمحية الأزوال,14,tarab,poem,0.400017,0.008889,low,0.325034,low
وهو الذي له الصفات كلها,14,tarab,poem,0.427153,0.0,low,0.679195,high
ودروع الأحساب والأعراض,14,tarab,poem,0.415347,0.0,low,0.238103,low
وقلت في ذاك والتوحيد معتقدي,14,tarab,poem,0.43601,0.138822,low,0.665119,high
دينا نقدسها والشرع ينكره,14,tarab,poem,0.43131,0.010782,low,0.503285,mid
ما لي غفلت عن المعاد وشانه,14,tarab,poem,0.40663,0.349089,mid,0.479266,mid
من كنوز الخباط والإفلاس,14,tarab,poem,0.448444,0.005313,low,0.54114,mid
عصفوا بكل سيادة لمسود,14,tarab,poem,0.442831,0.0,low,0.164557,low
وألزم أهل النصب بالنص فاغتدى,14,tarab,poem,0.416952,0.034896,low,0.279995,low
وأهديك العمر كله .. بزهوره ووروده وفله,14,tarab,song,0.415194,0.566468,mid,0.279578,low
فبان ونعم العلق أخلفه الدهر,14,tarab,poem,0.435558,0.089367,low,0.286504,low
ضاعت العناوين كلها بساتين تمشطت,14,tarab,song,0.416842,0.162451,low,0.359686,mid
هاج القريض الذكر,14,tarab,poem,0.433819,0.206748,low,0.320209,low
فلو أنهم طافوا الوجودات كلها,14,tarab,poem,0.420885,0.367073,mid,0.424308,mid
ويستفيء ما عليها الإرث,14,tarab,poem,0.412936,0.0,low,0.378818,mid
برؤياك كلها أعيادا,14,tarab,poem,0.433822,0.299143,low,0.256778,low
فخرنا فصدقنا على الناس كلهم,14,tarab,poem,0.434915,0.327046,low,0.395287,mid
عن حكم له اعتبار في الملا,14,tarab,poem,0.433495,0.000361,low,0.379021,mid
وعمري كله اعطيكي,14,tarab,song,0.428911,0.379986,mid,0.711776,high
فانى اسير الذنب والاثم والوزر,14,tarab,poem,0.423478,0.0,low,0.327437,low
أما آن يغنيني عن الناس كلهم,14,tarab,poem,0.433704,0.018202,low,0.372152,mid
